player_id,opponent_id,match_id,date,tournament_name,tournament_id,result,match_progress,num_players_round,points_scored,points_allowed,fastest_ball_speed,aces
30,63,43,2021-07-09,World Championship,46,W,"['0:1', '1:1', '1:2', '1:3', '1:4', '1:5', '1:6', '2:6', '2:7', '3:7', '4:7', '5:7', '5:8', '6:8', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9', '11:10']",32,11,10,141.9,2
63,30,43,2021-07-09,World Championship,46,L,"['0:1', '1:1', '1:2', '1:3', '1:4', '1:5', '1:6', '2:6', '2:7', '3:7', '4:7', '5:7', '5:8', '6:8', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9', '11:10']",32,10,11,151.9,0
32,37,44,2021-07-10,World Championship,46,W,"['0:1', '1:1', '1:2', '2:2', '2:3', '2:4', '3:4', '4:4', '4:5', '5:5', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '9:8', '9:9', '10:9', '11:9']",32,11,9,150.7,3
37,32,44,2021-07-10,World Championship,46,L,"['0:1', '1:1', '1:2', '2:2', '2:3', '2:4', '3:4', '4:4', '4:5', '5:5', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '9:8', '9:9', '10:9', '11:9']",32,9,11,140.7,1
4,55,45,2021-07-10,World Championship,46,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '8:5', '9:5', '9:6', '10:6', '11:6', '11:7', '11:8', '11:9']",32,11,9,145.9,1
55,4,45,2021-07-10,World Championship,46,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '8:5', '9:5', '9:6', '10:6', '11:6', '11:7', '11:8', '11:9']",32,9,11,150.2,0
26,45,46,2021-07-10,World Championship,46,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '9:3', '10:3', '11:3', '11:4', '11:5', '11:6', '11:7']",32,11,7,145.6,0
45,26,46,2021-07-10,World Championship,46,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '6:3', '7:3', '8:3', '9:3', '10:3', '11:3', '11:4', '11:5', '11:6', '11:7']",32,7,11,144.2,0
24,19,47,2021-07-10,World Championship,46,W,"['1:0', '1:1', '1:2', '2:2', '2:3', '2:4', '2:5', '3:5', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",32,11,9,146.7,1
19,24,47,2021-07-10,World Championship,46,L,"['1:0', '1:1', '1:2', '2:2', '2:3', '2:4', '2:5', '3:5', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",32,9,11,146.3,2
13,18,48,2021-07-11,World Championship,46,W,"['1:0', '1:1', '1:2', '1:3', '2:3', '2:4', '2:5', '2:6', '3:6', '4:6', '5:6', '6:6', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9']",32,11,9,150.7,3
18,13,48,2021-07-11,World Championship,46,L,"['1:0', '1:1', '1:2', '1:3', '2:3', '2:4', '2:5', '2:6', '3:6', '4:6', '5:6', '6:6', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9']",32,9,11,139.6,0
56,38,49,2021-07-12,World Championship,46,W,"['0:1', '1:1', '2:1', '2:2', '2:3', '2:4', '3:4', '4:4', '4:5', '5:5', '6:5', '6:6', '7:6', '7:7', '7:8', '8:8', '8:9', '9:9', '9:10', '10:10', '11:10']",16,11,10,159.0,2
38,56,49,2021-07-12,World Championship,46,L,"['0:1', '1:1', '2:1', '2:2', '2:3', '2:4', '3:4', '4:4', '4:5', '5:5', '6:5', '6:6', '7:6', '7:7', '7:8', '8:8', '8:9', '9:9', '9:10', '10:10', '11:10']",16,10,11,145.7,3
16,21,50,2021-07-13,World Championship,46,W,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '6:5', '6:6', '7:6', '8:6', '8:7', '9:7', '10:7', '10:8', '10:9', '10:10', '11:10']",16,11,10,138.9,3
21,16,50,2021-07-13,World Championship,46,L,"['0:1', '0:2', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '6:5', '6:6', '7:6', '8:6', '8:7', '9:7', '10:7', '10:8', '10:9', '10:10', '11:10']",16,10,11,144.3,2
46,9,51,2021-07-13,World Championship,46,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '5:3', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '9:6', '10:6', '11:6', '11:7']",16,11,7,148.7,1
9,46,51,2021-07-13,World Championship,46,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '5:3', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '9:6', '10:6', '11:6', '11:7']",16,7,11,145.6,1
41,54,52,2021-07-14,World Championship,46,W,"['0:1', '0:2', '1:2', '1:3', '1:4', '1:5', '1:6', '2:6', '3:6', '4:6', '5:6', '6:6', '7:6', '8:6', '9:6', '10:6', '10:7', '11:7']",16,11,7,139.1,1
54,41,52,2021-07-14,World Championship,46,L,"['0:1', '0:2', '1:2', '1:3', '1:4', '1:5', '1:6', '2:6', '3:6', '4:6', '5:6', '6:6', '7:6', '8:6', '9:6', '10:6', '10:7', '11:7']",16,7,11,144.5,4
50,42,53,2021-07-14,World Championship,46,W,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7', '11:8']",16,11,8,142.2,0
42,50,53,2021-07-14,World Championship,46,L,"['0:1', '1:1', '2:1', '2:2', '3:2', '4:2', '4:3', '5:3', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '10:7', '11:7', '11:8']",16,8,11,144.0,0
32,30,54,2021-07-15,World Championship,46,W,"['0:1', '0:2', '1:2', '1:3', '1:4', '2:4', '3:4', '3:5', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8']",16,11,8,145.5,3
30,32,54,2021-07-15,World Championship,46,L,"['0:1', '0:2', '1:2', '1:3', '1:4', '2:4', '3:4', '3:5', '4:5', '4:6', '5:6', '5:7', '6:7', '7:7', '8:7', '9:7', '9:8', '10:8', '11:8']",16,8,11,139.4,0
26,4,55,2021-07-15,World Championship,46,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '10:3', '10:4', '10:5', '10:6', '11:6', '11:7', '11:8']",16,11,8,138.7,9
4,26,55,2021-07-15,World Championship,46,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '10:3', '10:4', '10:5', '10:6', '11:6', '11:7', '11:8']",16,8,11,143.5,7
13,24,56,2021-07-16,World Championship,46,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '6:1', '7:1', '7:2', '8:2', '8:3', '9:3', '9:4', '9:5', '9:6', '9:7', '10:7', '10:8', '11:8', '11:9', '11:10']",16,11,10,143.2,6
24,13,56,2021-07-16,World Championship,46,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '6:1', '7:1', '7:2', '8:2', '8:3', '9:3', '9:4', '9:5', '9:6', '9:7', '10:7', '10:8', '11:8', '11:9', '11:10']",16,10,11,136.7,2
16,56,57,2021-07-18,World Championship,46,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '6:1', '6:2', '6:3', '6:4', '7:4', '8:4', '8:5', '8:6', '8:7', '8:8', '8:9', '9:9', '10:9', '10:10', '11:10']",8,11,10,145.3,0
56,16,57,2021-07-18,World Championship,46,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '5:1', '6:1', '6:2', '6:3', '6:4', '7:4', '8:4', '8:5', '8:6', '8:7', '8:8', '8:9', '9:9', '10:9', '10:10', '11:10']",8,10,11,143.7,2
41,46,58,2021-07-19,World Championship,46,W,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '7:4', '8:4', '8:5', '9:5', '10:5', '10:6', '10:7', '10:8', '10:9', '11:9']",8,11,9,145.0,2
46,41,58,2021-07-19,World Championship,46,L,"['0:1', '1:1', '1:2', '2:2', '3:2', '4:2', '5:2', '5:3', '6:3', '6:4', '7:4', '8:4', '8:5', '9:5', '10:5', '10:6', '10:7', '10:8', '10:9', '11:9']",8,9,11,143.0,0
50,32,59,2021-07-20,World Championship,46,W,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '9:4', '9:5', '9:6', '10:6', '10:7', '10:8', '11:8']",8,11,8,143.9,0
32,50,59,2021-07-20,World Championship,46,L,"['1:0', '2:0', '3:0', '4:0', '4:1', '4:2', '5:2', '6:2', '7:2', '8:2', '9:2', '9:3', '9:4', '9:5', '9:6', '10:6', '10:7', '10:8', '11:8']",8,8,11,142.2,2
26,13,60,2021-07-21,World Championship,46,W,"['1:0', '1:1', '1:2', '2:2', '3:2', '4:2', '4:3', '5:3', '6:3', '7:3', '7:4', '7:5', '7:6', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '10:10', '11:10']",8,11,10,140.0,5
13,26,60,2021-07-21,World Championship,46,L,"['1:0', '1:1', '1:2', '2:2', '3:2', '4:2', '4:3', '5:3', '6:3', '7:3', '7:4', '7:5', '7:6', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '10:10', '11:10']",8,10,11,153.9,3
41,16,61,2021-07-23,World Championship,46,W,"['0:1', '0:2', '1:2', '1:3', '2:3', '2:4', '2:5', '3:5', '3:6', '3:7', '4:7', '5:7', '5:8', '5:9', '6:9', '7:9', '8:9', '9:9', '9:10', '10:10', '11:10']",4,11,10,140.5,9
16,41,61,2021-07-23,World Championship,46,L,"['0:1', '0:2', '1:2', '1:3', '2:3', '2:4', '2:5', '3:5', '3:6', '3:7', '4:7', '5:7', '5:8', '5:9', '6:9', '7:9', '8:9', '9:9', '9:10', '10:10', '11:10']",4,10,11,153.5,3
26,50,62,2021-07-24,World Championship,46,W,"['0:1', '1:1', '2:1', '3:1', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '9:7', '10:7', '10:8', '10:9', '11:9']",4,11,9,148.3,3
50,26,62,2021-07-24,World Championship,46,L,"['0:1', '1:1', '2:1', '3:1', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '8:5', '8:6', '9:6', '9:7', '10:7', '10:8', '10:9', '11:9']",4,9,11,155.7,0
41,26,63,2021-07-26,World Championship,46,W,"['1:0', '2:0', '2:1', '3:1', '4:1', '5:1', '5:2', '6:2', '7:2', '7:3', '8:3', '9:3', '9:4', '9:5', '9:6', '9:7', '10:7', '11:7', '11:8', '11:9']",2,11,9,144.1,7
26,41,63,2021-07-26,World Championship,46,L,"['1:0', '2:0', '2:1', '3:1', '4:1', '5:1', '5:2', '6:2', '7:2', '7:3', '8:3', '9:3', '9:4', '9:5', '9:6', '9:7', '10:7', '11:7', '11:8', '11:9']",2,9,11,150.5,1
41,32,1,2021-09-02,Dominion Open,47,W,"['1:0', '2:0', '3:0', '4:0', '5:0', '5:1', '5:2', '6:2', '7:2', '7:3', '7:4', '8:4', '8:5', '9:5', '10:5', '10:6', '11:6']",64,11,6,147.7,3
32,41,1,2021-09-02,Dominion Open,47,L,"['1:0', '2:0', '3:0', '4:0', '5:0', '5:1', '5:2', '6:2', '7:2', '7:3', '7:4', '8:4', '8:5', '9:5', '10:5', '10:6', '11:6']",64,6,11,143.6,1
18,12,2,2021-09-02,Dominion Open,47,W,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '8:6', '9:6', '10:6', '11:6', '11:7', '11:8', '11:9']",64,11,9,153.3,0
12,18,2,2021-09-02,Dominion Open,47,L,"['1:0', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '8:6', '9:6', '10:6', '11:6', '11:7', '11:8', '11:9']",64,9,11,144.5,2
56,3,3,2021-09-02,Dominion Open,47,W,"['0:1', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '4:4', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7']",64,11,7,143.2,0
3,56,3,2021-09-02,Dominion Open,47,L,"['0:1', '1:1', '2:1', '3:1', '3:2', '4:2', '4:3', '4:4', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7']",64,7,11,145.1,1
61,38,4,2021-09-02,Dominion Open,47,W,"['0:1', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '6:6', '7:6', '8:6', '9:6', '10:6', '11:6']",64,11,6,144.4,2
38,61,4,2021-09-02,Dominion Open,47,L,"['0:1', '1:1', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '6:6', '7:6', '8:6', '9:6', '10:6', '11:6']",64,6,11,149.7,0
48,16,5,2021-09-02,Dominion Open,47,W,"['0:1', '0:2', '0:3', '0:4', '1:4', '2:4', '2:5', '3:5', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '7:8', '8:8', '9:8', '10:8', '11:8']",64,11,8,142.2,3
16,48,5,2021-09-02,Dominion Open,47,L,"['0:1', '0:2', '0:3', '0:4', '1:4', '2:4', '2:5', '3:5', '4:5', '5:5', '5:6', '6:6', '7:6', '7:7', '7:8', '8:8', '9:8', '10:8', '11:8']",64,8,11,141.6,2
64,7,6,2021-09-02,Dominion Open,47,W,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '5:4', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8']",64,11,8,144.0,2
7,64,6,2021-09-02,Dominion Open,47,L,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '4:3', '4:4', '5:4', '5:5', '5:6', '6:6', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8']",64,8,11,144.4,0
21,44,7,2021-09-02,Dominion Open,47,W,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '8:5', '9:5', '9:6', '10:6', '11:6']",64,11,6,148.9,1
44,21,7,2021-09-02,Dominion Open,47,L,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '8:4', '8:5', '9:5', '9:6', '10:6', '11:6']",64,6,11,146.0,0
46,39,8,2021-09-03,Dominion Open,47,W,"['1:0', '1:1', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '10:5', '10:6', '11:6', '11:7']",64,11,7,142.0,3
39,46,8,2021-09-03,Dominion Open,47,L,"['1:0', '1:1', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '9:3', '10:3', '10:4', '10:5', '10:6', '11:6', '11:7']",64,7,11,145.4,5
57,26,9,2021-09-03,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '6:1', '7:1', '8:1', '9:1', '10:1', '10:2', '10:3', '10:4', '10:5', '10:6', '10:7', '11:7']",64,11,7,142.2,2
26,57,9,2021-09-03,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '6:1', '7:1', '8:1', '9:1', '10:1', '10:2', '10:3', '10:4', '10:5', '10:6', '10:7', '11:7']",64,7,11,137.8,1
1,59,10,2021-09-03,Dominion Open,47,W,"['1:0', '1:1', '2:1', '2:2', '3:2', '4:2', '4:3', '4:4', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8']",64,11,8,150.3,2
59,1,10,2021-09-03,Dominion Open,47,L,"['1:0', '1:1', '2:1', '2:2', '3:2', '4:2', '4:3', '4:4', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '8:7', '9:7', '10:7', '10:8', '11:8']",64,8,11,143.2,2
27,5,11,2021-09-03,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '9:6', '10:6', '10:7', '10:8', '11:8']",64,11,8,150.4,6
5,27,11,2021-09-03,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '3:2', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '9:6', '10:6', '10:7', '10:8', '11:8']",64,8,11,144.5,2
54,28,12,2021-09-03,Dominion Open,47,W,"['1:0', '1:1', '1:2', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '10:8', '11:8', '11:9']",64,11,9,139.8,2
28,54,12,2021-09-03,Dominion Open,47,L,"['1:0', '1:1', '1:2', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '7:4', '7:5', '8:5', '9:5', '9:6', '9:7', '9:8', '10:8', '11:8', '11:9']",64,9,11,138.4,0
50,14,13,2021-09-03,Dominion Open,47,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '2:4', '2:5', '2:6', '3:6', '3:7', '3:8', '4:8', '5:8', '5:9', '6:9', '7:9', '8:9', '9:9', '10:9', '11:9']",64,11,9,137.2,1
14,50,13,2021-09-03,Dominion Open,47,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '2:4', '2:5', '2:6', '3:6', '3:7', '3:8', '4:8', '5:8', '5:9', '6:9', '7:9', '8:9', '9:9', '10:9', '11:9']",64,9,11,144.8,0
35,25,14,2021-09-03,Dominion Open,47,W,"['0:1', '1:1', '2:1', '3:1', '3:2', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '10:5', '10:6', '10:7', '11:7', '11:8']",64,11,8,145.5,2
25,35,14,2021-09-03,Dominion Open,47,L,"['0:1', '1:1', '2:1', '3:1', '3:2', '3:3', '3:4', '4:4', '5:4', '6:4', '7:4', '8:4', '9:4', '9:5', '10:5', '10:6', '10:7', '11:7', '11:8']",64,8,11,146.7,0
42,33,15,2021-09-03,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '5:3', '5:4', '5:5', '5:6', '6:6', '6:7', '6:8', '7:8', '7:9', '8:9', '9:9', '10:9', '11:9']",64,11,9,151.0,0
33,42,15,2021-09-03,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '5:3', '5:4', '5:5', '5:6', '6:6', '6:7', '6:8', '7:8', '7:9', '8:9', '9:9', '10:9', '11:9']",64,9,11,140.6,1
43,2,16,2021-09-04,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '8:6', '8:7', '9:7', '9:8', '9:9', '10:9', '10:10', '11:10']",64,11,10,145.3,0
2,43,16,2021-09-04,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '3:2', '4:2', '5:2', '5:3', '5:4', '6:4', '7:4', '7:5', '7:6', '8:6', '8:7', '9:7', '9:8', '9:9', '10:9', '10:10', '11:10']",64,10,11,142.8,0
8,15,17,2021-09-04,Dominion Open,47,W,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '7:2', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '10:6', '10:7', '10:8', '11:8']",64,11,8,153.5,3
15,8,17,2021-09-04,Dominion Open,47,L,"['0:1', '1:1', '2:1', '3:1', '4:1', '5:1', '6:1', '7:1', '7:2', '7:3', '8:3', '8:4', '8:5', '8:6', '9:6', '10:6', '10:7', '10:8', '11:8']",64,8,11,147.1,1
30,58,18,2021-09-04,Dominion Open,47,W,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '3:4', '4:4', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '10:5', '10:6', '11:6', '11:7', '11:8']",64,11,8,149.1,3
58,30,18,2021-09-04,Dominion Open,47,L,"['0:1', '0:2', '0:3', '1:3', '2:3', '3:3', '3:4', '4:4', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '10:5', '10:6', '11:6', '11:7', '11:8']",64,8,11,144.2,0
4,53,19,2021-09-04,Dominion Open,47,W,"['0:1', '1:1', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '9:4', '10:4', '10:5', '11:5', '11:6']",64,11,6,150.5,9
53,4,19,2021-09-04,Dominion Open,47,L,"['0:1', '1:1', '1:2', '1:3', '2:3', '3:3', '4:3', '5:3', '6:3', '7:3', '8:3', '8:4', '9:4', '10:4', '10:5', '11:5', '11:6']",64,6,11,140.5,2
17,40,20,2021-09-04,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '6:1', '6:2', '7:2', '7:3', '7:4', '7:5', '8:5', '9:5', '10:5', '11:5', '11:6', '11:7', '11:8']",64,11,8,145.1,10
40,17,20,2021-09-04,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '6:1', '6:2', '7:2', '7:3', '7:4', '7:5', '8:5', '9:5', '10:5', '11:5', '11:6', '11:7', '11:8']",64,8,11,151.2,1
13,62,21,2021-09-04,Dominion Open,47,W,"['0:1', '1:1', '1:2', '2:2', '2:3', '3:3', '4:3', '4:4', '5:4', '5:5', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '9:8', '9:9', '10:9', '11:9']",64,11,9,142.8,2
62,13,21,2021-09-04,Dominion Open,47,L,"['0:1', '1:1', '1:2', '2:2', '2:3', '3:3', '4:3', '4:4', '5:4', '5:5', '6:5', '7:5', '7:6', '7:7', '8:7', '9:7', '9:8', '9:9', '10:9', '11:9']",64,9,11,145.9,1
63,29,22,2021-09-04,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '5:2', '6:2', '6:3', '6:4', '7:4', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8', '11:9']",64,11,9,149.1,0
29,63,22,2021-09-04,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '5:1', '5:2', '6:2', '6:3', '6:4', '7:4', '7:5', '7:6', '7:7', '8:7', '9:7', '10:7', '11:7', '11:8', '11:9']",64,9,11,150.7,0
24,6,23,2021-09-04,Dominion Open,47,W,"['0:1', '0:2', '1:2', '1:3', '1:4', '2:4', '2:5', '3:5', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '8:7', '8:8', '8:9', '9:9', '10:9', '11:9']",64,11,9,142.7,1
6,24,23,2021-09-04,Dominion Open,47,L,"['0:1', '0:2', '1:2', '1:3', '1:4', '2:4', '2:5', '3:5', '4:5', '5:5', '6:5', '6:6', '6:7', '7:7', '8:7', '8:8', '8:9', '9:9', '10:9', '11:9']",64,9,11,145.4,2
34,55,24,2021-09-05,Dominion Open,47,W,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '4:4', '4:5', '4:6', '5:6', '6:6', '6:7', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",64,11,9,149.6,1
55,34,24,2021-09-05,Dominion Open,47,L,"['1:0', '2:0', '3:0', '3:1', '4:1', '4:2', '4:3', '4:4', '4:5', '4:6', '5:6', '6:6', '6:7', '6:8', '7:8', '8:8', '9:8', '9:9', '10:9', '11:9']",64,9,11,144.0,3
37,51,25,2021-09-05,Dominion Open,47,W,"['0:1', '1:1', '1:2', '1:3', '1:4', '2:4', '3:4', '4:4', '4:5', '4:6', '5:6', '6:6', '6:7', '6:8', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9']",64,11,9,148.5,9
51,37,25,2021-09-05,Dominion Open,47,L,"['0:1', '1:1', '1:2', '1:3', '1:4', '2:4', '3:4', '4:4', '4:5', '4:6', '5:6', '6:6', '6:7', '6:8', '7:8', '8:8', '9:8', '10:8', '10:9', '11:9']",64,9,11,144.4,0
9,22,26,2021-09-05,Dominion Open,47,W,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '4:6', '5:6', '6:6', '6:7', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '10:10', '11:10']",64,11,10,145.4,9
22,9,26,2021-09-05,Dominion Open,47,L,"['1:0', '2:0', '2:1', '3:1', '3:2', '3:3', '3:4', '3:5', '3:6', '4:6', '5:6', '6:6', '6:7', '7:7', '7:8', '8:8', '9:8', '9:9', '10:9', '10:10', '11:10']",64,10,11,142.0,3
36,11,27,2021-09-05,Dominion Open,47,W,"['1:0', '1:1', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '6:6', '7:6', '8:6', '9:6', '9:7', '9:8', '10:8', '10:9', '11:9']",64,11,9,143.4,0
11,36,27,2021-09-05,Dominion Open,47,L,"['1:0', '1:1', '2:1', '2:2', '3:2', '3:3', '4:3', '4:4', '5:4', '6:4', '6:5', '6:6', '7:6', '8:6', '9:6', '9:7', '9:8', '10:8', '10:9', '11:9']",64,9,11,148.0,3
49,31,28,2021-09-05,Dominion Open,47,W,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '4:4', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '9:6', '10:6', '10:7', '11:7', '11:8', '11:9', '11:10']",64,11,10,142.7,2
31,49,28,2021-09-05,Dominion Open,47,L,"['0:1', '0:2', '1:2', '2:2', '2:3', '3:3', '4:3', '4:4', '4:5', '5:5', '6:5', '7:5', '8:5', '9:5', '9:6', '10:6', '10:7', '11:7', '11:8', '11:9', '11:10']",64,10,11,145.9,0
45,47,29,2021-09-05,Dominion Open,47,W,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '5:5', '5:6', '6:6', '7:6', '8:6', '8:7', '8:8', '8:9', '9:9', '9:10', '10:10', '11:10']",64,11,10,146.1,1
47,45,29,2021-09-05,Dominion Open,47,L,"['1:0', '1:1', '2:1', '2:2', '2:3', '3:3', '4:3', '5:3', '5:4', '5:5', '5:6', '6:6', '7:6', '8:6', '8:7', '8:8', '8:9', '9:9', '9:10', '10:10', '11:10']",64,10,11,150.3,2
52,23,30,2021-09-05,Dominion Open,47,W,"['1:0', '1:1', '1:2', '1:3', '1:4', '1:5', '1:6', '1:7', '2:7', '3:7', '4:7', '4:8', '5:8', '6:8', '7:8', '8:8', '9:8', '10:8', '11:8', '11:9']",64,11,9,148.7,0
23,52,30,2021-09-05,Dominion Open,47,L,"['1:0', '1:1', '1:2', '1:3', '1:4', '1:5', '1:6', '1:7', '2:7', '3:7', '4:7', '4:8', '5:8', '6:8', '7:8', '8:8', '9:8', '10:8', '11:8', '11:9']",64,9,11,146.0,1
10,60,31,2021-09-05,Dominion Open,47,W,"['1:0', '1:1', '1:2', '2:2', '2:3', '3:3', '3:4', '4:4', '5:4', '6:4', '6:5', '7:5', '8:5', '8:6', '8:7', '9:7', '9:8', '10:8', '11:8', '11:9', '11:10']",64,11,10,146.7,1
